budget,id,original_language,original_title,popularity,revenue,status,vote_average,vote_count
0,98554,en,Serving Life,0.255898,0.0,Released,9.0,1.0
0,71041,de,Der Tiger von Eschnapur,1.455458,0.0,Released,5.7,18.0
65000000,1949,en,Zodiac,19.083823,84785914.0,Released,7.3,2080.0
0,254126,en,Blood Shed,1.194683,0.0,Released,4.5,6.0
0,56190,en,Green Legend Ran,0.2875,0.0,Released,0.0,0.0
0,55430,en,Break Blade 2: Ketsubetsu no Michi,0.508495,0.0,Released,6.1,4.0
0,64334,fr,La Vie promise,0.156694,0.0,Released,6.0,2.0
0,49653,en,Коктебель,0.472617,0.0,Released,6.8,5.0
0,129517,pl,Yuma,0.898925,0.0,Released,6.6,9.0
0,117483,pl,Panny z Wilka,1.181015,0.0,Released,7.4,4.0
0,17775,en,Toronto Stories,0.310111,0.0,Released,4.8,2.0
0,284343,he,Boreg,0.328318,0.0,Released,5.0,1.0
0,23044,en,The September Issue,2.496887,0.0,Released,6.9,38.0
0,3101,en,I Love You to Death,8.11216,0.0,Released,6.2,68.0
0,62697,en,Bug,1.981546,0.0,Released,6.7,23.0
0,95560,en,The Monster Walks,0.136451,0.0,Released,4.0,3.0
0,204737,en,Off the Minnesota Strip,0.339137,0.0,Released,0.0,0.0
0,3405,it,Le dolce signore,0.598241,0.0,Released,0.5,1.0
0,11142,de,Der Clown - Tag der Vergeltung,1.225917,0.0,Released,4.7,3.0
0,53857,en,The Last of Mrs. Cheyney,1.72531,0.0,Released,7.0,2.0
0,46500,en,The Warrior and the Sorceress,1.650324,0.0,Released,3.3,10.0
0,366692,en,Margaret Cho: PsyCHO,0.039325,0.0,Released,0.0,0.0
0,17172,sv,SOS – en segelsällskapsresa,1.842412,0.0,Released,4.7,19.0
4881000,188183,zh,Bei Jing yu shang Xi Ya Tu,2.32186,81350000.0,Released,6.3,42.0
0,75400,en,Henri Cartier-Bresson - Biographie eines Blicks,0.138304,0.0,Released,7.8,4.0
0,70530,zh,倩女幽魂,0.820611,0.0,Released,5.5,13.0
0,19126,en,Even Money,7.032075,0.0,Released,5.7,20.0
150000000,117251,en,White House Down,9.920223,205366737.0,Released,6.3,1910.0
14350531,59678,en,Attack the Block,9.93263,3964682.0,Released,6.3,748.0
0,85611,en,The Stranglers of Bombay,0.606787,0.0,Released,6.0,4.0
0,39311,en,Murders in the Zoo,0.228654,0.0,Released,4.9,5.0
0,63432,it,I fantastici 3 Supermen,0.294994,0.0,Released,7.0,2.0
0,94857,en,Brother Can You Spare A Dime,0.037413,0.0,Released,6.0,1.0
2500000,40026,en,Night Shadows,2.97235,0.0,Released,6.1,11.0
0,105680,cn,春嬌與志明,1.457016,0.0,Released,6.3,15.0
0,56413,en,Coyote Waits,0.123726,0.0,Released,5.2,3.0
0,30081,en,R.S.V.P.,1.065015,0.0,Released,4.5,4.0
0,59171,en,The Lady and the Highwayman,0.336878,0.0,Released,3.3,7.0
0,50650,cn,天水圍的夜與霧,0.306845,0.0,Released,7.6,4.0
0,82624,sq,The Forgiveness of Blood,0.904979,0.0,Released,6.7,18.0
0,26475,en,The Anniversary Party,2.668002,0.0,Released,6.4,27.0
0,21059,en,Girls Will Be Girls,0.450419,0.0,Released,5.0,9.0
0,45318,pt,Ilha das Flores,0.300881,0.0,Released,7.8,36.0
0,125673,en,The Battle at Elderbush Gulch,0.196528,0.0,Released,6.0,2.0
0,273656,en,Never Make It Home,0.007059,0.0,Released,0.0,0.0
70000000,10550,en,Ballistic: Ecks vs. Sever,9.094558,19924033.0,Released,4.3,99.0
0,288121,en,Fearful Symmetry,0.089356,0.0,Released,9.0,1.0
0,63899,ru,Белый Бим Чёрное ухо,1.185288,0.0,Released,6.9,9.0
0,26283,en,The Las Vegas Story,5.43144,0.0,Released,4.6,8.0
0,167012,fr,The Wish List,0.79427,0.0,Released,4.8,4.0
0,118145,fr,"anders, Molussien",0.062621,0.0,Released,5.0,1.0
0,69168,en,Stella: Live in Boston,0.050486,0.0,Released,5.0,1.0
0,371153,tr,Dügün Dernek 2: Sünnet,1.386145,0.0,Released,6.8,12.0
0,144206,en,Whistle and I'll Come to You,0.255256,0.0,Released,6.0,3.0
0,16325,en,Echelon Conspiracy,6.624498,500154.0,Released,5.4,110.0
0,366551,en,Krampus: The Reckoning,0.995952,0.0,Released,2.5,10.0
0,50155,en,Can't Help Singing,0.2644,0.0,Released,8.5,2.0
0,142216,en,Quarterback Princess,0.479034,0.0,Released,5.3,4.0
50000000,7555,en,Rambo,9.91556,113244290.0,Released,6.4,1009.0
0,10372,en,Ewoks: The Battle for Endor,10.002017,0.0,Released,5.4,43.0
18000,234,de,Das Cabinet des Dr. Caligari,7.191271,0.0,Released,7.7,279.0
7000000,15846,en,The Burrowers,5.59423,0.0,Released,5.4,58.0
0,61724,en,Reparando,0.076471,0.0,Released,7.0,2.0
0,20638,en,Yellow Sky,2.874471,0.0,Released,6.7,22.0
0,278771,en,Infliction,0.101246,0.0,Released,5.0,2.0
0,42130,it,La Notte di San Lorenzo,0.622531,0.0,Released,6.3,17.0
6800000,25778,en,Felicity: An American Girl Adventure,0.986942,0.0,Released,4.5,4.0
0,390298,en,The Happy Film,0.162634,0.0,Released,6.0,1.0
0,120249,en,‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen,0.070473,0.0,Released,10.0,1.0
0,120676,en,The Circle,0.132439,0.0,Released,7.0,1.0
0,100420,en,Gabriel Over the White House,1.089754,0.0,Released,5.9,6.0
0,369032,en,Carnage Park,5.225689,0.0,Released,5.6,33.0
0,322270,en,Talvivaaran miehet,0.018824,0.0,Released,0.0,0.0
0,88930,en,All in a Night's Work,0.313856,0.0,Released,5.5,2.0
0,314555,fr,Melody,0.706014,0.0,Released,7.5,3.0
0,140897,en,Outside Ozona,1.28977,0.0,Released,6.0,2.0
0,228384,de,Eltern,0.717777,0.0,Released,6.1,9.0
0,67022,fr,Quartet,0.248291,0.0,Released,4.6,6.0
30000000,13150,en,Pride and Glory,5.844016,31148328.0,Released,6.3,243.0
10284523,2610,en,Shopgirl,4.349046,11588205.0,Released,5.7,80.0
0,80613,en,"Eversmile, New Jersey",0.511066,0.0,Released,5.5,2.0
0,190183,en,Midnight Shadow,0.21505,0.0,Released,4.0,1.0
0,34214,en,Crude,0.446609,0.0,Released,6.4,4.0
125000000,331214,en,Band of Brothers,7.903731,0.0,Released,8.2,725.0
0,58704,ja,長靴をはいた猫,0.961031,0.0,Released,5.3,3.0
0,199206,ro,La 'Moara cu noroc',0.152897,0.0,Released,4.3,3.0
1200000,62106,en,Earth Days,0.005577,0.0,Released,0.0,0.0
0,155052,ru,Tikhiye stranitsy,0.512921,0.0,Released,8.5,2.0
0,15657,en,Tarzan II,6.668987,0.0,Released,6.0,231.0
0,11554,zh,Zui hao de shi guang,1.104479,0.0,Released,7.0,22.0
0,323383,en,Wuthering High,1.286626,0.0,Released,4.9,9.0
0,34195,en,The Dead Outside,1.302258,0.0,Released,3.5,13.0
12000000,304372,en,The Perfect Guy,7.607052,60273173.0,Released,5.6,162.0
7000000,400928,en,Gifted,16.025911,37461045.0,Released,7.7,549.0
0,10614,en,My Best Friend's Birthday,1.837191,0.0,Released,5.8,28.0
0,115706,en,Hold That Line,0.002085,0.0,Released,0.0,0.0
0,110588,en,Gingerdead Man 3: Saturday Night Cleaver,0.520487,0.0,Released,4.8,12.0
0,258070,de,Der zerbrochene Krug,0.662166,0.0,Released,8.0,2.0
0,44258,en,Marat/Sade,0.448733,0.0,Released,5.9,7.0
0,15422,en,Dark Ride,1.198151,0.0,Released,4.3,28.0
0,169726,en,The Gypsy and the Gentleman,0.071845,0.0,Released,0.0,0.0
0,18939,cs,Otesánek,2.684863,0.0,Released,7.2,33.0
0,1488,zh,綠草地,0.221652,0.0,Released,0.0,0.0
0,195020,it,"Gardenia, il giustiziere della mala",0.105834,0.0,Released,0.0,0.0
0,186755,en,Territorio comanche,0.027563,0.0,Released,0.0,0.0
90000000,9798,en,Enemy of the State,12.978751,250649836.0,Released,6.7,1266.0
3000000,670,ko,올드보이,10.616859,14980005.0,Released,8.0,2000.0
0,403173,en,Pete Johansson: You Might Also Enjoy Pete Johansson,0.114229,0.0,Released,7.0,2.0
0,63112,it,...e tanta paura,0.524831,0.0,Released,6.2,5.0
0,24959,en,Program,1.851765,0.0,Released,6.9,26.0
0,14864,en,The Hot Spot,3.985689,1293976.0,Released,6.4,48.0
0,161482,en,The Coalition,0.744802,0.0,Released,4.4,5.0
0,133560,ja,乾いた湖,0.078327,0.0,Released,7.0,1.0
0,41120,en,Rush: Beyond the Lighted Stage,0.835435,0.0,Released,8.2,21.0
0,80337,en,These Amazing Shadows,1.263586,0.0,Released,7.5,25.0
0,60160,ja,Gamera the Brave,0.448223,0.0,Released,5.9,11.0
0,36290,en,Crimes of Fashion,7.107178,0.0,Released,3.9,13.0
0,90560,ja,赤い天使,1.486509,0.0,Released,7.3,10.0
0,134693,en,Heathens and Thieves,0.98003,0.0,Released,6.0,2.0
0,83651,tr,Hababam Sınıfı,0.869393,0.0,Released,6.5,14.0
0,27352,en,Braddock: Missing in Action III,7.362552,6193901.0,Released,4.8,55.0
0,23019,en,Kinamand,1.009415,0.0,Released,5.6,10.0
0,166076,en,Superman: Unbound,7.389122,2915767.0,Released,6.6,109.0
0,151136,lv,Picas,0.013233,0.0,Released,0.0,0.0
0,190906,en,The Dark Tower,0.192959,0.0,Released,7.0,2.0
0,37354,en,Greg Giraldo: Midlife Vices,0.221435,0.0,Released,5.8,3.0
22000000,11453,en,Deuce Bigalow: European Gigolo,5.341117,22400154.0,Released,4.6,232.0
0,36652,en,The Good Earth,1.085948,0.0,Released,5.7,13.0
0,261684,en,This Side of Heaven,0.122658,0.0,Released,3.5,2.0
0,153410,en,Kiss,0.531073,0.0,Released,6.2,5.0
0,38701,en,The Devil's Rain,1.750414,0.0,Released,5.5,14.0
500000,55012,en,Wolves In The Snow,0.367052,0.0,Released,6.5,2.0
0,214030,en,Fading Gigolo,9.596119,2681345.0,Released,5.9,219.0
0,26191,fr,35 Rhums,1.636869,0.0,Released,6.5,19.0
5000000,1415,en,Party Monster,3.007842,742898.0,Released,5.9,60.0
4000000,10246,en,Porky's,12.650546,125728258.0,Released,6.1,185.0
0,95627,en,Frogs for Snakes,0.431876,0.0,Released,0.0,0.0
0,149114,en,Seven Angry Men,0.483473,0.0,Released,5.0,1.0
0,54986,ko,춘향뎐,0.644469,0.0,Released,6.8,12.0
0,21585,en,Robin Williams: An Evening with Robin Williams,1.086516,0.0,Released,7.0,11.0
483103,73969,en,My Best Girl,0.205671,1027757.0,Released,8.0,2.0
0,117036,en,Synthetic Pleasures,0.001177,0.0,Released,0.0,0.0
0,18560,en,Soul Music,0.764764,0.0,Released,6.7,6.0
884130,351072,ur,Na Maloom Afraad,0.241973,2259444.0,Released,6.2,3.0
1400000,288154,en,Jersey Shore Massacre,2.466441,0.0,Released,3.4,23.0
0,74437,en,The Secret Fury,0.2738,0.0,Released,4.3,4.0
82000000,119892,zh,西遊記之大鬧天宮,6.793767,0.0,Released,4.8,52.0
0,121401,en,Eye of the Cat,0.107612,0.0,Released,5.5,2.0
0,202637,en,A Cry in the Wilderness,2.6e-05,0.0,Released,0.0,0.0
590235,24238,en,Mary and Max,8.888393,1725381.0,Released,7.8,596.0
0,120729,en,An Englishman Abroad,0.348445,0.0,Released,6.0,1.0
0,10244,de,Götter der Pest,0.726975,0.0,Released,7.7,3.0
0,209764,ko,더 테러 라이브,2.973751,0.0,Released,7.1,66.0
0,47596,en,Snow days,0.046139,0.0,Rumored,5.0,1.0
0,26172,en,Messenger of Death,8.755119,0.0,Released,5.6,11.0
0,19307,en,Carry On Camping,4.103723,0.0,Released,6.5,25.0
0,15712,fr,Welcome,3.563196,0.0,Released,7.1,62.0
0,11420,en,The Corporation,4.192292,4500000.0,Released,7.6,75.0
0,79887,en,Rings on Her Fingers,0.277579,0.0,Released,4.5,4.0
0,48329,en,Ryan,0.950414,0.0,Rumored,7.8,12.0
0,130055,fr,Cherchez Hortense,0.742452,0.0,Released,5.2,12.0
0,89482,es,Guerreros,0.94879,0.0,Released,3.7,3.0
79000000,121,en,The Lord of the Rings: The Two Towers,29.423537,926287400.0,Released,8.0,7641.0
0,39930,en,"Henry II, Portrait of a Serial Killer",1.597247,0.0,Released,5.8,5.0
0,378385,en,Jarhead 3: The Siege,3.596977,0.0,Released,5.6,39.0
0,259843,es,Ciencias naturales,0.097556,0.0,Released,6.0,2.0
5000000,8346,en,My Big Fat Greek Wedding,6.719949,368744044.0,Released,6.2,686.0
0,26805,en,Night Editor,0.835896,0.0,Released,5.2,5.0
0,8382,en,Today You Die,2.38008,0.0,Released,4.0,31.0
0,156529,en,La cartomancienne,0.036477,0.0,Released,6.0,1.0
0,59156,it,Il giocattolo,0.050841,0.0,Released,7.0,2.0
0,51272,ru,Волчок,0.301323,0.0,Released,7.0,7.0
0,241939,en,Threshold,1.335069,0.0,Released,6.6,5.0
2500000,69976,ru,Glukhar v kino,0.209434,1477030.0,Released,5.9,4.0
0,97933,en,The Chemical Brothers: Don't Think,0.433572,0.0,Released,6.3,4.0
0,9783,en,Sublime,3.229071,0.0,Released,5.3,33.0
3500000,55662,en,Virus X,0.535661,0.0,Released,3.6,7.0
0,62547,fr,Fanfan la Tulipe,0.591899,0.0,Released,5.6,12.0
90000000,8204,en,The Spiderwick Chronicles,11.133784,162839667.0,Released,6.3,593.0
0,337751,en,The Secret Life of Marilyn Monroe,0.882126,0.0,Released,5.7,11.0
0,76117,en,Not as a Stranger,0.294175,0.0,Released,7.2,6.0
0,313985,en,The West,0.001189,0.0,Released,0.0,0.0
3700000,323426,hi,Shamitabh,1.244056,0.0,Released,5.8,18.0
0,30500,en,To Gillian on Her 37th Birthday,3.263681,4137645.0,Released,5.1,13.0
0,54358,en,Resurrect Dead: The Mystery of the Toynbee Tiles,1.538625,0.0,Released,6.9,18.0
5000000,26748,en,Lone Star,9.069963,13269963.0,Released,6.9,79.0
13300000,97370,en,Under the Skin,6.707974,5380251.0,Released,6.0,1118.0
0,63315,en,The Hottie & The Nottie,3.402819,0.0,Released,2.9,65.0
0,46526,en,The Christmas Card,0.260102,0.0,Released,4.5,6.0
0,105503,en,The No Mercy Man,0.054685,0.0,Released,5.7,3.0
0,408550,fr,Les Pépites,0.441771,0.0,Released,7.0,11.0
0,329205,en,Ghoul,2.577826,0.0,Released,5.1,25.0
0,410315,en,The Mistletoe Promise,1.87656,0.0,Released,6.5,11.0
375000,29237,en,Shock,1.501391,0.0,Released,5.7,11.0
0,260912,it,La polizia è al servizio del cittadino?,0.949698,0.0,Released,6.8,2.0
0,103433,en,Hillside Cannibals,0.230679,0.0,Released,1.7,5.0
0,17229,en,Bill Maher: The Decider,0.633204,0.0,Released,7.1,9.0
4000000,36299,en,The Grave,0.009678,0.0,Released,0.0,0.0
0,27061,fr,Deux hommes dans Manhattan,0.726282,0.0,Released,6.5,12.0
0,21028,ru,Москва слезам не верит,3.494578,0.0,Released,7.9,47.0
0,35105,ja,スレイヤーズ,0.953583,0.0,Released,5.1,6.0
4000000,348677,da,The Model,7.772375,0.0,Released,5.9,31.0
0,5488,ko,싸이보그지만 괜찮아,4.369975,4354510.0,Released,7.1,126.0
0,212530,de,Der große König,0.330752,0.0,Released,7.0,1.0
0,51549,ja,ぐるりのこと。,0.128822,0.0,Released,8.3,3.0
0,32978,en,Necrosis,1.982029,0.0,Released,3.8,8.0
7000000,1359,en,American Psycho,13.686715,34266564.0,Released,7.3,2128.0
0,44398,en,The Black Rose,0.478484,0.0,Released,6.9,4.0
0,9527,de,Ballermann 6,1.106747,0.0,Released,4.2,11.0
0,27430,fr,Touchez pas au grisbi,6.609106,0.0,Released,6.9,34.0
0,26932,en,The Island of Dr. Moreau,8.780704,0.0,Released,5.4,33.0
0,76000,en,The L-Shaped Room,0.551158,0.0,Released,7.2,6.0
0,27003,en,The Black Room,1.429967,0.0,Released,5.8,16.0
0,208305,fr,Cyanure,0.945176,0.0,Released,5.5,5.0
0,362343,de,Ritter Trenk,1.052173,0.0,Released,6.0,2.0
0,42793,en,The Flesh Eaters,0.208676,0.0,Released,6.3,11.0
25000000,293863,en,The Age of Adaline,10.542026,65663276.0,Released,7.4,2052.0
0,16175,en,The Diary of Ellen Rimbauer,8.764092,0.0,Released,5.2,25.0
75000000,1824,en,50 First Dates,11.134888,196482882.0,Released,6.6,2161.0
0,301491,el,"Λατέρνα, Φτώχεια Και Φιλότιμο",0.212727,0.0,Released,8.0,2.0
0,59405,zh,Guangdong shi hu xing yi wu xi,0.435576,0.0,Released,5.9,4.0
0,29452,ja,他人の顔,2.674886,0.0,Released,7.6,49.0
2000000,108346,en,Dreaming of Joseph Lees,1.241349,7.0,Released,6.0,2.0
0,254446,pt,Who the F**K Is Arthur Fogel,0.071652,0.0,Released,5.0,1.0
0,88535,ja,探偵事務所２３ くたばれ悪党ども,0.567631,0.0,Released,7.3,3.0
16700000,18248,en,The Foreigner,4.266051,0.0,Released,3.7,41.0
10000000,1989,en,My Blueberry Nights,11.119593,21786738.0,Released,6.1,197.0
0,21555,en,Socha Na tha,0.43779,0.0,Released,5.7,5.0
0,321160,en,With This Ring,6.592284,0.0,Released,5.5,23.0
0,36549,en,Yesterday Was a Lie,0.185714,0.0,Released,6.0,4.0
0,37203,en,Throw Down Your Heart,0.040008,0.0,Released,6.0,1.0
0,39348,en,Sacco and Vanzetti,0.240888,31894.0,Released,0.0,0.0
0,80090,en,Noose,0.449781,0.0,Released,4.1,4.0
0,100017,de,Verfolgt,2.964103,0.0,Released,4.8,7.0
0,273084,en,Bipolar,0.543602,0.0,Released,9.0,1.0
0,31372,ja,宮本武蔵,3.28276,0.0,Released,7.4,36.0
0,16374,en,Sometimes in April,3.687491,0.0,Released,7.2,16.0
0,45538,en,Shackleton's Antarctic Adventure,0.507237,0.0,Released,5.9,4.0
0,28971,en,Limelight,10.755881,0.0,Released,8.0,99.0
0,20364,en,Hulchul,0.969653,0.0,Released,6.0,10.0
43000000,9913,en,The Skeleton Key,10.947957,91974818.0,Released,6.4,588.0
0,56787,en,Bad Ronald,0.955192,0.0,Released,6.1,15.0
0,206581,en,The Divine Woman,0.149852,0.0,Released,5.0,1.0
0,6069,en,The Witches of Eastwick,13.031671,63766510.0,Released,6.2,334.0
0,49230,en,InAlienable,0.436864,0.0,Released,2.3,4.0
0,332543,en,A Genius Leaves the Hood - The Unauthorized Story of Jay Z,0.325405,0.0,Released,6.0,2.0
0,47370,ja,日本のいちばん長い日,0.271087,0.0,Released,6.8,6.0
0,83195,zh,Re dai yu,0.094572,0.0,Released,7.0,2.0
0,144712,en,Cancel Christmas,0.697003,0.0,Released,5.3,3.0
0,52221,en,Loving Leah,0.449706,0.0,Released,5.7,10.0
22000000,11090,en,The Animal,8.473369,84772742.0,Released,4.6,310.0
0,63505,en,Gideon's Trumpet,0.455142,0.0,Released,5.8,5.0
0,122192,fr,Le Guetteur,4.604124,0.0,Released,5.5,34.0
0,282672,en,My Mistress,1.264539,0.0,Released,5.9,16.0
0,57103,en,The Best of Everything,1.022321,0.0,Released,7.2,7.0
0,95854,en,The Prizefighter and the Lady,0.382382,0.0,Released,2.5,2.0
0,16350,en,Vinyan,3.147644,0.0,Released,4.6,31.0
23000000,10663,en,The Waterboy,9.461823,185991646.0,Released,5.9,521.0
0,21666,en,Yanks,1.669958,0.0,Released,5.7,15.0
0,203835,en,Amityville: The Awakening,20.712818,0.0,Released,5.8,98.0
0,11024,en,Scooby-Doo 2: Monsters Unleashed,7.65458,181466833.0,Released,5.4,519.0
300000,118452,en,"First Love, Last Rites",0.546143,40542.0,Released,3.0,1.0
3600000,103686,de,Paradies: Liebe,4.645724,24267.0,Released,6.7,53.0
0,258255,en,Mischief Night,0.824619,0.0,Released,5.0,6.0
0,84540,en,A Girl in Every Port,0.109981,0.0,Released,5.0,1.0
0,18871,en,Ride the Pink Horse,3.432425,0.0,Released,6.8,12.0
0,14412,en,Body Heat,5.991482,24058838.0,Released,7.1,128.0
0,47158,en,The Good Father,0.535098,0.0,Released,4.0,3.0
0,80918,en,Broadway Rhythm,0.001753,0.0,Released,0.0,0.0
0,52764,en,Sugarhouse,0.768302,0.0,Released,6.6,5.0
0,41474,ja,子連れ狼 死に風に向う乳母車,1.645563,0.0,Released,6.7,30.0
0,25627,it,Non si deve profanare il sonno dei morti,2.511806,0.0,Released,6.3,41.0
0,42815,en,The Criminal Code,0.461284,0.0,Released,4.0,3.0
0,407430,ja,猫の集会,0.221386,0.0,Released,2.7,3.0
0,68828,ja,アウトランダーズ,0.136933,0.0,Released,1.0,1.0
75000000,6435,en,Practical Magic,7.757795,46683377.0,Released,6.3,348.0
0,15660,en,Mommie Dearest,2.878266,0.0,Released,6.6,55.0
0,16171,en,The Nine Lives of Tomas Katz,1.170236,0.0,Released,7.7,7.0
0,52782,en,Downhill,1.646779,0.0,Released,6.3,11.0
0,248561,en,Krampus: The Christmas Devil,0.960142,0.0,Released,2.6,18.0
0,245527,en,Convict,1.420004,0.0,Released,5.4,14.0
0,870,ja,ドールズ,4.416932,0.0,Released,7.6,76.0
8500000,14570,en,Gymkata,1.542843,5730596.0,Released,4.7,14.0
0,112481,en,Rattlers,0.000578,0.0,Released,5.4,5.0
0,159344,de,Gold,4.77299,0.0,Released,5.5,15.0
35000000,81870,zh,龍門飛甲,18.147447,0.0,Released,6.0,56.0
5000000,14552,en,"Have Dreams, Will Travel",7.979102,0.0,Released,7.8,12.0
0,33429,en,Helen,0.389045,0.0,Released,5.7,3.0
0,3565,en,Underground,0.076335,0.0,Released,5.0,1.0
0,130507,en,Four Mothers,0.123392,0.0,Released,0.0,0.0
0,110491,en,The Manzanar Fishing Club,0.009509,0.0,,0.0,0.0
0,57308,fr,P.R.O.F.S,0.020262,0.0,Released,6.6,31.0
0,124762,en,Inori,0.119277,0.0,Released,2.0,2.0
0,38432,en,The Tarnished Angels,1.309422,0.0,Released,6.9,13.0
0,53861,sv,Die,1.898197,0.0,Released,4.5,25.0
0,44095,en,A Map For Saturday,0.356735,0.0,Released,7.2,10.0
0,132332,fr,Manon,0.825978,0.0,Released,8.0,8.0
0,413579,en,Best Worst Thing That Ever Could Have Happened...,0.366915,0.0,Released,6.0,1.0
0,226247,en,Beautiful Darling,0.822168,0.0,Released,6.5,3.0
0,12232,en,The Thief of Bagdad,3.428166,0.0,Released,7.5,49.0
0,42861,en,Cimarron,1.133556,0.0,Released,5.1,22.0
32000000,20857,en,Hardball,7.674549,40222729.0,Released,6.3,126.0
0,11867,en,Barb Wire,5.877599,3793614.0,Released,3.9,117.0
0,278393,ml,വർഷം,0.654724,0.0,Released,6.7,6.0
0,76825,el,Πρωϊνή Περίπολος,1.074156,0.0,Released,6.1,6.0
0,412329,en,Glory Daze: The Life and Times of Michael Alig,0.18909,0.0,Released,6.0,2.0
0,46615,en,Darby's Rangers,0.250186,0.0,Released,6.0,2.0
25000000,9286,en,Final Destination 3,11.872997,117719158.0,Released,5.8,1000.0
0,43985,ku,Nîvê Heyvê,0.74318,0.0,Released,6.4,4.0
0,28546,en,11:59,0.523074,0.0,Released,4.0,3.0
0,42718,ja,「エロ事師たち」より 人類学入門,0.937943,0.0,Released,7.0,9.0
75000000,6538,en,Charlie Wilson's War,9.979162,119000410.0,Released,6.5,342.0
2000000,413052,en,Hacker,7.950711,0.0,Released,6.4,70.0
630019,251516,en,Kung Fury,7.741143,0.0,Released,7.6,762.0
0,98612,de,Über uns das All,1.227323,0.0,Released,6.3,8.0
0,378503,en,Ranenyy Angel,0.17471,0.0,Released,7.3,4.0
0,51572,en,I Love Lucy: The Movie,0.104308,0.0,Released,7.3,2.0
0,61542,en,Funkytown,0.830483,0.0,Released,5.0,11.0
0,407518,en,Chosen,1.763859,0.0,Released,3.4,9.0
0,353311,en,The Wiz Live!,1.160656,0.0,Released,7.3,14.0
0,35257,en,Christmas Carol: The Movie,5.549395,0.0,Released,4.8,18.0
0,154793,en,The Listening Project,0.048983,0.0,Released,4.0,1.0
0,33569,en,Brúðguminn,0.726311,0.0,Released,5.5,2.0
0,90930,fr,Strip-Tease,0.024724,0.0,Released,0.0,0.0
0,328407,en,Metalocalypse: The Doomstar Requiem,1.586754,0.0,Released,7.7,9.0
0,12254,en,Emma,7.036457,0.0,Released,6.7,34.0
0,104935,it,La morte non ha sesso,0.452131,0.0,Released,5.4,4.0
65000000,9849,en,My Favorite Martian,12.65102,36850101.0,Released,5.1,81.0
0,127973,en,Six of a Kind,0.52878,0.0,Released,3.5,2.0
0,114372,ja,真救世主伝説 北斗の拳 ラオウ伝 激闘の章,2.451587,0.0,Released,6.1,10.0
0,54392,en,The Blue Lamp,2.094507,0.0,Released,7.0,18.0
2135161,506,en,Marnie,6.409094,7000000.0,Released,7.2,233.0
0,87417,en,Slither,0.94414,0.0,Released,4.2,3.0
0,136134,en,Resurrection Man,0.543985,0.0,Released,7.0,2.0
0,41416,zh,一页台北,1.574303,0.0,Released,6.0,11.0
0,10322,en,Being There,12.320636,30177511.0,Released,7.7,243.0
0,415072,en,Hi-Yo Silver,0.001438,0.0,Released,0.0,0.0
0,42092,bn,Ghare-Baire,0.209422,0.0,Released,7.2,3.0
10000000,93091,en,Crazy Eyes,0.198348,0.0,Released,4.3,5.0
0,189747,en,Free the Mind,0.425492,0.0,Released,6.2,3.0
0,380225,it,La pazza gioia,5.516986,0.0,Released,7.3,187.0
0,85494,en,Captive Women,0.001739,0.0,Released,0.0,0.0
0,30709,en,...All the Marbles,1.417079,0.0,Released,7.3,7.0
6500000,156717,en,Death Race: Inferno,8.531668,0.0,Released,5.3,231.0
0,278990,en,Seve,0.625265,0.0,Released,8.0,7.0
4500000,165864,en,Hansel and Gretel Get Baked,6.23802,0.0,Released,4.8,68.0
